,CITY_NAME,ALT_CITY_NAMES,COUNTRY_NAME,COUNTRY_ISO,COUNTRY_ALT_NAME,COUNTRY_ALT_ISO,REGION_L1,REGION_L2,BBX_YMIN,BBX_XMIN,BBX_YMAX,BBX_XMAX,CENTRE_Y,CENTRE_X,POPULATION,BUILT_UP_KM2,QA_FLAG,UTC_TIMESHIFT,CITY-NAME_ISO
117,berhampore,Berhampore; Beldanga,India,ind,India,IND,Asia,South-Central Asia,23.9074976571,88.2041819755,24.1586707168,88.3213023824,24.0343955994,88.2540524994,1131547.12699,32.5304298401,1,5.5,berhampore_ind
118,berlin,Berlin,Germany,deu,Germany,DEU,Europe,Western Europe,52.3762609476,13.1209227108,52.6588300924,13.6653593378,52.5069517667,13.4097939618,3271872.3121,433.529418945,1,1.0,berlin_deu
119,bhadohi,Bhadohi,India,ind,India,IND,Asia,South-Central Asia,25.3501470261,82.5277122929,25.4258110634,82.6587000624,25.3877979194,82.583662462,639074.222107,5.37889623642,1,5.5,bhadohi_ind
120,bhavnagar,Bhavnagar,India,ind,India,IND,Asia,South-Central Asia,21.7215366555,72.0585937344,21.804729736,72.1943563023,21.757962882,72.1388020162,649990.195007,21.0794754028,1,5.5,bhavnagar_ind
121,bhind,Bhind,India,ind,India,IND,Asia,South-Central Asia,26.5376592699,78.7484504632,26.5882936058,78.8233868141,26.561956872,78.7855343928,518128.465759,6.51363897324,1,5.5,bhind_ind
122,bhinga,Bhinga,India,ind,India,IND,Asia,South-Central Asia,27.6874938122,81.9135192452,27.7129088093,81.9497444584,27.7002010304,81.9337829523,537635.441406,0.28923997283,1,5.5,bhinga_ind
123,bhopal,Bhopal,India,ind,India,IND,Asia,South-Central Asia,23.1383792015,77.3114326867,23.3304991771,77.5127108024,23.241177196,77.423342499,2077320.2251,79.3437194824,1,5.5,bhopal_ind
124,bhubaneshwar,Bhubaneshwar,India,ind,India,IND,Asia,South-Central Asia,20.2105385185,85.7606020403,20.392881031,85.9040749654,20.2941595763,85.8329297511,1010641.62074,57.3282623291,1,5.5,bhubaneshwar_ind
125,bihar-sharif,Bihar Sharif,India,ind,India,IND,Asia,South-Central Asia,25.1652660042,85.485260272,25.2324831061,85.5562675702,25.1988727939,85.5207617285,634363.70266,10.0266103745,1,5.5,bihar-sharif_ind
126,bikaner,Bikaner,India,ind,India,IND,Asia,South-Central Asia,27.9671826947,73.2590593372,28.0774384547,73.3883949131,28.0226951675,73.3194304124,792281.879364,39.8678283691,1,5.5,bikaner_ind
127,bilaspur,Bilaspur,India,ind,India,IND,Asia,South-Central Asia,22.0294431886,82.0685809673,22.137686881,82.214926605,22.0825969756,82.1473253184,900278.082094,23.7800540924,1,5.5,bilaspur_ind
128,bilbao,Bilbao; Barakaldo,Spain,esp,Spain,ESP,Europe,Southern Europe,43.2013959532,-3.08871184125,43.3837758075,-2.83068529039,43.297522277,-2.97224544556,778581.814861,48.162071228,1,1.0,bilbao_esp
129,binhai,Binhai,China,chn,China,CHN,Asia,Eastern Asia,38.9437701116,117.464506299,39.0861559537,117.833040008,39.0116164515,117.659264727,990730.242729,124.834442139,1,8.0,binhai_chn
130,birmingham,Birmingham; Wolverhampton,United Kingdom,gbr,United Kingdom,GBR,Europe,Northern Europe,52.3859936207,-2.22107548577,52.6588300924,-1.71377394482,52.5121381189,-1.96549036895,2426862.54218,457.20135498,1,0.0,birmingham_gbr
131,bishkek,Bishkek,Kyrgyzstan,kgz,Kyrgyzstan,KGZ,Asia,South-Central Asia,42.8190570258,74.4274621834,42.9464048262,74.7733406808,42.8773542924,74.5910825543,1119914.83842,112.810264587,1,5.0,bishkek_kgz
132,bissau,Bissau,Guinea-Bissau,gnb,Guinea-Bissau,GNB,Africa,Western Africa,11.8321870721,-15.6537243718,11.9137361345,-15.5716754297,11.870487232,-15.6107041616,502077.314392,26.3135433197,1,0.0,bissau_gnb
133,blida,Blida,Algeria,dza,Algeria,DZA,Africa,Northern Africa,36.4424082363,2.72942469361,36.5566294091,2.92626081555,36.4995109069,2.84000958635,506105.183498,34.5020141602,1,1.0,blida_dza
134,bobo-dioulasso,Bobo-Dioulasso,Burkina Faso,bfa,Burkina Faso,BFA,Africa,Western Africa,11.1312418697,-4.36174777621,11.2453041614,-4.22024835396,11.178455368,-4.29449127279,751311.938519,59.1711044312,1,0.0,bobo-dioulasso_bfa
135,bogota,Bogota; Soacha,Colombia,col,Colombia,COL,Latin America and the Caribbean,South America,4.4742291508,-74.2818078187,4.82243876132,-74.0107687915,4.65088453335,-74.1238041154,8608815.41423,218.433486938,1,-5.0,bogota_col
136,bogura,Bogura,Bangladesh,bgd,Bangladesh,BGD,Asia,South-Central Asia,24.737085627,89.2871531676,25.1904707665,89.4878119143,24.9428162807,89.3786259304,1284400.45985,105.063339233,1,6.0,bogura_bgd
137,bokaro,Bokaro,India,ind,India,IND,Asia,South-Central Asia,23.6146965586,86.0475236334,23.7150573208,86.209245012,23.6658973698,86.1374869125,881479.634178,25.5865879059,1,5.5,bokaro_ind
138,bordeaux,Bordeaux,France,fra,France,FRA,Europe,Western Europe,44.7582706826,-0.704834732028,44.9240193497,-0.494372428088,44.8371358193,-0.595450806731,585031.404144,119.738777161,1,1.0,bordeaux_fra
139,boston,Boston,United States,usa,United States,USA,Northern America,Northern America,42.1566000122,-71.2853396897,42.5828128634,-70.7953250736,42.3849961661,-71.0630394084,2063274.18309,576.420471191,1,-5.0,boston_usa
140,bouake,Bouaké,Côte d'Ivoire,civ,Côte d'Ivoire,CIV,Africa,Western Africa,7.64345998571,-5.0768707322,7.74896482555,-4.97683128244,7.70082010695,-5.03165512918,519439.744995,51.3641014099,1,0.0,bouake_civ
141,bradenton,Bradenton; Sarasota,United States,usa,United States,USA,Northern America,Northern America,26.8838306074,-82.756400839,27.5604524,-82.2507799176,27.2972691088,-82.4954157772,606534.184094,507.347961426,1,-6.0,bradenton_usa
142,brahmanbaria,Brahmanbaria,Bangladesh,bgd,Bangladesh,BGD,Asia,South-Central Asia,23.8656535699,90.7954703957,24.2508144375,91.1597308652,24.0572024879,90.9840825958,1874155.63456,60.7454795837,1,6.0,brahmanbaria_bgd
143,brahmapur,Brahmapur,India,ind,India,IND,Asia,South-Central Asia,19.2421538975,84.7454339776,19.3413732496,84.8515006824,19.3034116227,84.7913415783,519351.420929,11.3655080795,1,5.5,brahmapur_ind
144,brazzaville,Brazzaville,Republic of Congo,cog,Republic of Congo,COG,Africa,Middle Africa,-4.3041966514,15.2121579771,-4.15037027337,15.3415948072,-4.23483436953,15.2714012602,1636003.27111,73.0355911255,1,1.0,brazzaville_cog
145,bridgeport,Bridgeport; New Haven,United States,usa,United States,USA,Northern America,Northern America,41.1182044496,-73.3731060387,41.3614425993,-72.7818470886,41.2334725809,-73.0522016207,541498.674534,207.19367981,1,-5.0,bridgeport_usa
146,brisbane,Brisbane,Australia,aus,Australia,AUS,Oceania,Australia/New Zealand,-27.6705517265,152.912672121,-27.2896164569,153.200621219,-27.4901869119,153.048965125,990070.33666,303.598236084,1,10.0,brisbane_aus
147,bristol,Bristol,United Kingdom,gbr,United Kingdom,GBR,Europe,Northern Europe,51.3972552955,-2.73693615999,51.5518253681,-2.46596875538,51.4756880898,-2.58204944929,603350.585257,104.912368774,1,0.0,bristol_gbr
148,brussels,Brussels,Belgium,bel,Belgium,BEL,Europe,Western Europe,50.7328531203,4.24211063848,50.9539309343,4.5219606215,50.8499567655,4.37028082133,1381517.48463,195.404953003,1,1.0,brussels_bel
149,bucaramanga,Bucaramanga,Colombia,col,Colombia,COL,Latin America and the Caribbean,South America,7.04307988062,-73.1828974948,7.16475367521,-73.0702461163,7.09430480949,-73.1292405629,952630.78056,29.3890571594,1,-5.0,bucaramanga_col
150,bucharest,Bucharest,Romania,rou,Romania,ROU,Europe,Eastern Europe,44.3538482845,25.9590676376,44.5099785091,26.2400868743,44.435246966,26.1049624748,1774128.26778,167.219360352,1,2.0,bucharest_rou
151,budapest,Budapest,Hungary,hun,Hungary,HUN,Europe,Eastern Europe,47.3387364138,18.9346684836,47.6199469493,19.3210085884,47.4830063448,19.1097419285,1758467.9556,287.546966553,1,1.0,budapest_hun
152,budaun,Budaun,India,ind,India,IND,Asia,South-Central Asia,28.0095836938,79.1046849957,28.0604732435,79.1547052777,28.0334370347,79.1307365814,745757.628906,4.3495759964,1,5.5,budaun_ind
153,buenos-aires,Buenos Aires; Avellaneda; Vicente López; Gregorio de Laferrere; Merlo; José C. Paz; Quilmes; Banfield; Lanús Este; Lanús Oeste; González Catán; Isidro Casanova; Virrey Del Pino; Moreno; Berazategui; San Miguel; Monte Grande; Villa Madero; Santa María; Mor,Argentina,arg,Argentina,ARG,Latin America and the Caribbean,South America,-34.945719812,-58.9037668779,-34.3795205359,-58.139170697,-34.6505834448,-58.5388652425,13906506.018,1359.40209961,1,-3.0,buenos-aires_arg
154,buffalo,Buffalo,United States,usa,United States;Canada,USA; CAN,Northern America,Northern America,42.7735993864,-78.9654021066,43.0647443767,-78.6500473096,42.9237411989,-78.8113088221,615835.921841,296.065216064,1,-5.0,buffalo_usa
155,bujumbura,Bujumbura,Burundi,bdi,Burundi,BDI,Africa,Eastern Africa,-3.4785208476,29.2955357772,-3.31665818798,29.4256831116,-3.37424275282,29.3660713453,901425.424934,38.1654701233,1,2.0,bujumbura_bdi
156,bukavu,Bukavu,Democratic Republic of the Congo,cod,Democratic Republic of the Congo;Rwanda,COD; RWA,Africa,Middle Africa,-2.57221301409,28.8222077147,-2.45085314203,28.9224777798,-2.50698154626,28.8643487626,827032.645432,8.21134853363,1,2.0,bukavu_cod
157,bukit-mertajam,Bukit Mertajam; Butterworth,Malaysia,mys,Malaysia,MYS,Asia,South-Eastern Asia,5.25172199175,100.358521953,5.45425282231,100.521242534,5.35745537334,100.436441598,516338.831375,96.3675689697,1,8.0,bukit-mertajam_mys
158,bulandshahr,Bulandshahr,India,ind,India,IND,Asia,South-Central Asia,28.3744947591,77.7859887533,28.4339437293,77.8948478373,28.4046036973,77.8411313321,572038.76001,10.4147729874,1,5.5,bulandshahr_ind
159,bulawayo,Bulawayo,Zimbabwe,zwe,Zimbabwe,ZWE,Africa,Eastern Africa,-20.227111736,28.4576752352,-20.0945447845,28.6057400322,-20.1550231348,28.5320122343,665971.016449,12.7464599609,1,2.0,bulawayo_zwe
160,bunia,Bunia,Democratic Republic of the Congo,cod,Democratic Republic of the Congo,COD,Africa,Middle Africa,1.52864083089,30.2096383827,1.60952924639,30.2895509243,1.56545528176,30.2487026035,639359.382324,11.169508934,1,2.0,bunia_cod
161,buram,Buram,Sudan,sdn,Sudan,SDN,Africa,Northern Africa,10.8380168504,25.1326785507,10.870591926,25.1839731096,10.8533645533,25.1590525073,642447.407227,0.740186929703,1,3.0,buram_sdn
162,bursa,Bursa,Turkey,tur,Turkey,TUR,Asia,Western Asia,40.1664884333,28.8806030649,40.3098200737,29.222734392,40.2202671505,29.0488582789,1680190.29669,116.729072571,1,2.0,bursa_tur
163,busan,Busan; Gimhae,South Korea,kor,South Korea,KOR,Asia,Eastern Asia,35.0416831283,128.782166793,35.3036175635,129.220513498,35.1689566718,129.016309907,3431209.04967,182.997314453,1,9.0,busan_kor
164,cabinda,Cabinda,Angola,ago,Angola,AGO,Africa,Middle Africa,-5.64060428888,12.1585182862,-5.52717027973,12.2584840527,-5.58020898151,12.2020670843,553769.167526,24.3860378265,1,1.0,cabinda_ago
165,cagayan-de-oro,Cagayan de Oro,Philippines,phl,Philippines,PHL,Asia,South-Eastern Asia,8.43093861371,124.556093917,8.55276703691,124.790440578,8.49673849829,124.666686176,735961.587547,20.4121856689,1,8.0,cagayan-de-oro_phl
166,cairo,Cairo; Giza; Shubra al Khayma; Al-Obour; 15th of May City,Egypt,egy,Egypt,EGY,Africa,Northern Africa,29.6426911907,31.0055515673,30.4116350408,31.5302702217,30.0592928673,31.2607183416,19734085.7298,637.769348145,1,2.0,cairo_egy
167,calabar,Calabar,Nigeria,nga,Nigeria,NGA,Africa,Western Africa,4.91152642645,8.30068052068,5.08971551878,8.38132563831,4.99563792952,8.34085229339,661593.937103,30.4579162598,1,1.0,calabar_nga
168,calgary,Calgary,Canada,can,Canada,CAN,Northern America,Northern America,50.8673762361,-114.268887286,51.1657598037,-113.90683057,51.0396869984,-114.07035993,1027226.57576,303.483062744,1,-7.0,calgary_can
169,cali,Cali,Colombia,col,Colombia,COL,Latin America and the Caribbean,South America,3.33284398894,-76.5858588933,3.52708169935,-76.453203065,3.43034181246,-76.5174625954,2323111.71056,88.4356536865,1,-5.0,cali_col
170,campinas,Campinas; Hortolândia; Valinhos,Brazil,bra,Brazil,BRA,Latin America and the Caribbean,South America,-23.0131400014,-47.2528307601,-22.8045060896,-46.962464696,-22.9118903135,-47.1125075718,1396669.83951,175.945526123,1,-3.0,campinas_bra
171,campo-grande,Campo Grande,Brazil,bra,Brazil,BRA,Latin America and the Caribbean,South America,-20.5670119298,-54.7121351541,-20.401171274,-54.523334161,-20.4814578659,-54.6184440648,782348.853154,108.703781128,1,-4.0,campo-grande_bra
172,can-tho,Can Tho,Vietnam,vnm,Vietnam,VNM,Asia,South-Eastern Asia,9.91831532274,105.651414011,10.1379737232,105.858022658,10.0458613418,105.75319406,676858.958693,31.9370193481,1,7.0,can-tho_vnm
173,cancun,Cancún,Mexico,mex,Mexico,MEX,Latin America and the Caribbean,Central America,21.1230819426,-86.9280252977,21.2144523327,-86.7942508912,21.1636224298,-86.8594584339,703187.50676,61.0135993958,1,-6.0,cancun_mex
174,cangzhou,Cangzhou; Yunhe; Xinhua,China,chn,China,CHN,Asia,Eastern Asia,38.224571123,116.744703505,38.3841604272,116.963206385,38.3005073876,116.84926973,560962.422531,91.2160720825,1,8.0,cangzhou_chn
175,cape-town,Cape Town,South Africa,zaf,South Africa,ZAF,Africa,Southern Africa,-34.1013069685,18.3698836491,-33.7887279654,18.7636060234,-33.947647959,18.5784229712,3511853.32665,388.139160156,1,2.0,cape-town_zaf
176,caracas,Caracas; La Lagunita; Los Jabillos,Venezuela,ven,Venezuela,VEN,Latin America and the Caribbean,South America,10.406523493,-67.0380942874,10.5367611397,-66.7144281466,10.4674464534,-66.8907862008,3104241.42666,133.919891357,1,-4.5,caracas_ven
177,cartagena,Cartagena,Colombia,col,Colombia,COL,Latin America and the Caribbean,South America,10.2763066431,-75.5729740174,10.4879195678,-75.4395000374,10.3878661551,-75.502804889,930724.069082,55.7805404663,1,-5.0,cartagena_col
178,casablanca,Casablanca; Mohammedia,Morocco,mar,Morocco,MAR,Africa,Northern Africa,33.493908962,-7.79676724583,33.7366733894,-7.32655299214,33.5861065907,-7.54858237678,3985659.61102,157.085449219,1,1.0,casablanca_mar
179,cebu-city,Cebu City; Lapu-Lapu; Mandaue; Talisay; Naga; Danao; Carcar,Philippines,phl,Philippines,PHL,Asia,South-Eastern Asia,10.0566121101,123.622857592,10.5611830358,124.051996933,10.3073634354,123.897829395,2678295.70053,99.3340835571,1,8.0,cebu-city_phl
180,ceilandia,Ceilândia; Taguatinga; Samambaia; Águas Claras,Brazil,bra,Brazil,BRA,Latin America and the Caribbean,South America,-15.9060474829,-48.1683900976,-15.7747142328,-47.9706399582,-15.8360912354,-48.072972889,1158153.33852,90.1485061646,1,-3.0,ceilandia_bra
181,chandigarh,Chandigarh,India,ind,India,IND,Asia,South-Central Asia,30.6256347429,76.6093945887,30.7883941658,76.8999427889,30.7111595986,76.7605465996,2169863.46748,65.7836074829,1,5.5,chandigarh_ind
182,changchun,Changchun; Chaoyang; Luyuan; Erdao; Nanguan; Kuancheng,China,chn,China,CHN,Asia,Eastern Asia,43.7674418901,125.099498677,43.9870911523,125.479322525,43.87101943,125.295512812,3337264.05874,295.207519531,1,8.0,changchun_chn
183,changde,Changde; Wuling; Dingcheng,China,chn,China,CHN,Asia,Eastern Asia,28.9780684636,111.580764347,29.0887255481,111.759362979,29.0357511874,111.683385618,709968.179062,27.3726501465,1,8.0,changde_chn
184,changsha,Changsha; 长沙县; Kaifu; Tianxin; Yuhua; 芙蓉区; Yuelu,China,chn,China,CHN,Asia,Eastern Asia,28.0265458639,112.828962248,28.2895895377,113.147834053,28.1840571181,113.00437316,3325178.47261,222.014144897,1,8.0,changsha_chn
185,changshu,Changshu,China,chn,China,CHN,Asia,Eastern Asia,31.5865769721,120.670504886,31.7413602767,120.861493401,31.6563587568,120.768318015,812989.663284,82.5759658813,1,8.0,changshu_chn
186,changwon,Changwon,South Korea,kor,South Korea,KOR,Asia,Eastern Asia,35.1638796771,128.539884101,35.2686745941,128.722946105,35.2183277052,128.625664595,637723.084327,53.0164451599,1,9.0,changwon_kor
187,changzhi,Changzhi,China,chn,China,CHN,Asia,Eastern Asia,36.1176618344,113.045311181,36.231704084,113.20134552,36.1813590598,113.115651044,573666.215637,58.6942253113,1,8.0,changzhi_chn
188,changzhou,Changzhou; Wujin; Xinbei; Zhonglou; Tianning,China,chn,China,CHN,Asia,Eastern Asia,31.5951734919,119.817461445,31.896241337,120.168185278,31.7452346634,119.982908217,2573370.1626,293.844177246,1,8.0,changzhou_chn
189,chapainawabganj,Chapainawabganj,Bangladesh,bgd,Bangladesh,BGD,Asia,South-Central Asia,24.5609393249,88.1443759915,24.6951374622,88.3307874517,24.6140398131,88.2377809633,608955.777868,22.2681503296,1,6.0,chapainawabganj_bgd
190,chattogram,Chattogram,Bangladesh,bgd,Bangladesh,BGD,Asia,South-Central Asia,22.1293593213,91.6091330195,22.7294276777,92.0029622952,22.4387988541,91.8242629865,5293804.07237,157.846511841,1,6.0,chattogram_bgd
191,chelyabinsk,Chelyabinsk,Russia,rus,Russia,RUS,Europe,Eastern Europe,55.024099631,61.2491354001,55.303321902,61.5616521735,55.1681106392,61.4002304586,1034760.13127,177.837127686,1,5.0,chelyabinsk_rus
192,chengdu,Chengdu; Shuangliu; Chongzhou; 温江区; Qingbaijiang; Chenghua; Longquanyi; Qingyang; Jinjiang; Wuhou; Jinniu; Pidu; Xindu,China,chn,China,CHN,Asia,Eastern Asia,30.4629787361,103.638251684,30.9341093229,104.336335894,30.688842378,104.034438747,9318649.15575,643.968444824,1,8.0,chengdu_chn
193,chennai,Chennai,India,ind,India,IND,Asia,South-Central Asia,12.7134231388,79.9846588544,13.2443554187,80.3382643968,13.0163576561,80.173301004,9992602.37644,339.613525391,1,5.5,chennai_ind
194,cheongju-si,Cheongju-si,South Korea,kor,South Korea,KOR,Asia,Eastern Asia,36.5917871433,127.371473891,36.6797078391,127.533970386,36.6350434105,127.459031041,664464.279526,37.0728759766,1,9.0,cheongju-si_kor
195,chhapra,Chhapra,India,ind,India,IND,Asia,South-Central Asia,25.7623148887,84.6913768616,25.8044032247,84.7871936299,25.783358348,84.7407070545,578843.93996,2.81496858597,1,5.5,chhapra_ind
196,chicago,Chicago; Aurora; Naperville; Gary; Evanston,United States,usa,United States,USA,Northern America,Northern America,41.4335783266,-88.4276099953,42.2200102771,-87.1928491242,41.7939627357,-87.8225372733,6779775.29351,2810.23486328,1,-6.0,chicago_usa
197,chiclayo,Chiclayo,Peru,per,Peru,PER,Latin America and the Caribbean,South America,-6.82409770457,-79.8899898951,-6.73489380784,-79.8040258463,-6.77310099685,-79.8437065815,566288.664368,13.8278541565,1,-5.0,chiclayo_per
198,chifeng,Chifeng,China,chn,China,CHN,Asia,Eastern Asia,42.2200102771,118.848436491,42.3378353319,119.043717866,42.2733351017,118.931549663,628632.730927,48.1436729431,1,8.0,chifeng_chn
199,chihuahua,Chihuahua,Mexico,mex,Mexico,MEX,Latin America and the Caribbean,Central America,28.5698746643,-106.170849122,28.7568884396,-105.982502403,28.6584457412,-106.088396735,794324.237503,110.200721741,1,-7.0,chihuahua_mex
200,chongjin,Chŏngjin,North Korea,prk,North Korea,PRK,Asia,Eastern Asia,41.7043549804,129.662207372,41.8308630901,129.861486986,41.772751971,129.762544915,604815.189789,28.1916294098,1,9.0,chongjin_prk
201,chongqing,Chongqing; Yuzhong; Jiangbei; Banan; Shapingba; Dadukou; Jiulongpo; Yubei; Nan'an,China,chn,China,CHN,Asia,Eastern Asia,29.3527822961,106.392244837,29.7963001135,106.680096087,29.5538099367,106.52547977,4649254.22441,252.817474365,1,8.0,chongqing_chn
202,cilacap,Cilacap,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-7.7570809999,108.984724768,-7.63534464399,109.182820766,-7.68207862898,109.069364032,620238.934303,36.22032547,1,7.0,cilacap_idn
203,cilegon,Cilegon,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-6.07821659185,105.899669741,-5.87560195806,106.118258588,-5.98689023176,106.033370733,617099.352234,36.1655349731,1,7.0,cilegon_idn
204,cincinnati,Cincinnati,United States,usa,United States,USA,Northern America,Northern America,39.0327486688,-84.6616595823,39.433674409,-84.2611548777,39.2369108046,-84.4620019632,764046.617356,414.318023682,1,-5.0,cincinnati_usa
205,cirebon,Cirebon,Indonesia,idn,Indonesia,IDN,Asia,South-Eastern Asia,-6.8159879977,108.293698981,-6.54839676137,108.683518452,-6.71957793787,108.478447636,1619474.23403,92.0259094238,1,7.0,cirebon_idn
206,ciudad-del-este,Ciudad del Este; Foz do Iguaçu; Minga Guazú,Paraguay,pry,Paraguay;Brazil,PRY; BRA,Latin America and the Caribbean,South America,-25.5856055774,-54.7494220457,-25.46785443,-54.4954489526,-25.519196428,-54.6091926531,600243.76606,50.2857093811,1,-4.0,ciudad-del-este_pry
207,ciudad-guayana,Ciudad Guayana; Puerto Ordaz,Venezuela,ven,Venezuela,VEN,Latin America and the Caribbean,South America,8.23604361125,-62.8022471478,8.32536587472,-62.6881250893,8.28304614289,-62.7392461798,654228.726257,16.6588096619,1,-4.5,ciudad-guayana_ven
